"","CLIENT_HASH_ID","CARD_HASH_ID","CARD_TYPE_NAME","CREDIT_CARD","CARD_WITH_PERC","CARD_CO_BRAND","CARD_WITH_CASHBACK","STATUS_NAME","DATE_TO_WORK","START_DATE","EXPIRE_DATE","FACT_CLOSE_DATE","SMS_START_DATE","SMS_END_DATE","F1","GENDER","AGE"
"1338","0196fa18f8ddf7465009512f1e58a686","5db369c313d07c3f7b7c2890db560c13","MasterCard",0,0,0,0,"OK","2014-09-04 00:00:00","2014-09-04 00:00:00","2017-10-02 00:00:00","(null)","2016-06-03 00:00:00","2016-08-31 00:00:00","a1fffaa77ff30165958613b698dc8fd5","ֶ",21
"1508","01ca82b58f75b2dd6ca9f9250c8455d2","ef2ab56cb9aaae40e10073f4eb6facad","MasterCard Electronic",0,0,0,0,"CLOSED","2011-09-26 00:00:00","2014-09-05 00:00:00","2017-10-02 00:00:00","2014-12-31 00:00:00","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",22
"1509","01ca82b58f75b2dd6ca9f9250c8455d2","17cb80307f3bc7c2abce6ca5f7f92e1b","MasterCard Electronic",0,0,0,0,"OK","2014-11-21 00:00:00","2014-11-08 00:00:00","2017-12-02 00:00:00","(null)","2015-02-28 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",22
"1510","01ca82b58f75b2dd6ca9f9250c8455d2","914dad002a3319c71653d4e50642871d","VISA Classic",0,0,0,0,"OK","2014-12-03 00:00:00","2014-12-03 00:00:00","2018-01-02 00:00:00","(null)","2016-04-28 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",22
"1543","01dd50d5af64b5e1045d6c144c6e0c3b","fb6782649eac094d796a7b6a8436d1f1","VISA Classic",0,0,0,0,"OK","2011-09-30 00:00:00","2011-09-30 00:00:00","2014-10-02 00:00:00","(null)","2014-09-26 00:00:00","2014-10-03 00:00:00","263c6b32daca30743034adbd1f68a5fc","ֶ",22
"1544","01dd50d5af64b5e1045d6c144c6e0c3b","a7651c51627ec0a0d6ad13bb21594151","VISA Classic",0,0,0,0,"OK","2015-03-16 00:00:00","2015-03-05 00:00:00","2018-04-02 00:00:00","(null)","(null)","(null)","263c6b32daca30743034adbd1f68a5fc","ֶ",22
"1545","01dd50d5af64b5e1045d6c144c6e0c3b","254a272202c91441cd0e4cb9cc00abd9","MasterCard Electronic",0,0,0,0,"OK","2011-11-29 00:00:00","2011-11-29 00:00:00","2016-12-02 00:00:00","(null)","(null)","(null)","263c6b32daca30743034adbd1f68a5fc","ֶ",22
"1546","01dda0f71be2a6ce988390713306760e","7bda83d61fbd55d6f798316526775cea","VISA Classic",0,0,0,0,"OK","2013-10-09 00:00:00","2013-10-09 00:00:00","2016-11-02 00:00:00","(null)","2016-07-12 00:00:00","2016-07-12 00:00:00","97fa64500457edb6fe17b0acdaf218b2","ּ",22
"1547","01dda0f71be2a6ce988390713306760e","b9bd41063876a8eb8d781678a8821289","VISA Classic",0,0,0,0,"OK","2016-07-19 00:00:00","2016-06-30 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ּ",22
"1561","01e2576cd16e6781554359bc39133be5","37670dceb07581db837b7d8853cfb4e7","MasterCard Electronic",0,0,0,0,"OK","2014-09-11 00:00:00","2014-09-11 00:00:00","2019-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",20
"1577","01ee5755ddff9865f3c2f43f14c41b32","0e1fcc50351c91d8fd4a7f4ab2adee71","VISA Classic",0,0,0,0,"OK","2013-09-27 00:00:00","2013-09-27 00:00:00","2016-10-02 00:00:00","(null)","2016-05-27 00:00:00","(null)","96ef29bcab993c1a6eff79d066cfe894","ּ",21
"1578","01eea360548fc5169e57f299939b3219","8b2852aa8ef32b9cede3acc9201eb7ec","MasterCard Electronic",0,0,0,0,"CLOSED","2013-10-27 00:00:00","2013-10-27 00:00:00","2016-11-02 00:00:00","2016-04-12 00:00:00","2013-11-30 00:00:00","2016-03-03 00:00:00","96ef29bcab993c1a6eff79d066cfe894","ֶ",21
"1588","01f4215696ee6faa0d7bfac6518a6d1d","7394f09c12f2ace2061f646fa5ea9d41","VISA Classic",0,0,0,0,"OK","2015-09-16 00:00:00","2015-05-23 00:00:00","2018-07-02 00:00:00","(null)","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",24
"1589","01f4215696ee6faa0d7bfac6518a6d1d","bfffad6bd2c4730cebe9bb684f0363aa","VISA Classic",0,0,0,0,"CLOSED","2014-06-06 00:00:00","2014-06-06 00:00:00","2017-07-02 00:00:00","2015-05-20 00:00:00","2014-12-24 00:00:00","2015-01-31 00:00:00","018d34d8d97fe30fd4347602b8031ec4","ֶ",24
"1590","01f4215696ee6faa0d7bfac6518a6d1d","8926fe0ff0cf4253c85214f5a7a8f935","VISA Classic",0,0,0,0,"CLOSED","2015-02-04 00:00:00","2014-12-23 00:00:00","2018-01-02 00:00:00","2015-10-26 00:00:00","2015-02-05 00:00:00","2015-09-07 00:00:00","018d34d8d97fe30fd4347602b8031ec4","ֶ",24
"1591","01f4215696ee6faa0d7bfac6518a6d1d","2456f8ff6ad08e4b57b2d9805a40e0fe","VISA Classic",0,0,0,0,"OK","2015-05-20 00:00:00","2015-02-10 00:00:00","2018-10-02 00:00:00","(null)","2016-04-16 00:00:00","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",24
"1610","01f9b015692b9407ba983de71cf32414","4bbc329098c58fb272f4715f5d7d0920","ָּ׀",0,0,0,0,"OK","2015-10-01 00:00:00","2015-10-01 00:00:00","2018-10-02 00:00:00","(null)","2015-11-10 00:00:00","(null)","71e1e42d79887c04b571828357d5f37e","ּ",19
"1611","01f9b015692b9407ba983de71cf32414","8cba96ef7772c0a4739384cc919f70e9","VISA Classic",0,0,0,0,"OK","2014-10-10 00:00:00","2014-10-10 00:00:00","2017-11-02 00:00:00","(null)","2016-05-21 00:00:00","2016-08-30 00:00:00","71e1e42d79887c04b571828357d5f37e","ּ",19
"1624","02001e6dc05cc15a01175cf40d05d6b7","6a4573ea97cef8ae160dd6298e7b52cd","VISA Classic",0,0,0,0,"CLOSED","2011-09-27 00:00:00","2011-09-27 00:00:00","2014-10-02 00:00:00","2014-12-06 00:00:00","(null)","(null)","db96a8c8cf0715541dd5d9fd96529ac4","ּ",20
"1625","02001e6dc05cc15a01175cf40d05d6b7","7e9d1ba3f92d6ec8107401e94a392a46","VISA Classic",0,0,0,0,"CLOSED","2012-06-12 00:00:00","2012-06-12 00:00:00","2015-07-02 00:00:00","2016-01-15 00:00:00","2015-06-04 00:00:00","2015-07-03 00:00:00","db96a8c8cf0715541dd5d9fd96529ac4","ּ",20
"1709","02209995b3a3bb82bbf464f60dba2171","5f78d2a84e1d02e73fa44f5cd2d40b71","VISA Classic",0,0,0,0,"OK","2014-11-22 00:00:00","2014-11-22 00:00:00","2017-12-02 00:00:00","(null)","2016-06-25 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",20
"1874","0267344953c732dfeef5d7e398745050","259d1edcc178ae8073159683c164de31","ָּ׀",0,0,0,0,"OK","2015-10-05 00:00:00","2015-10-05 00:00:00","2018-11-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",20
"1875","0267344953c732dfeef5d7e398745050","f831b5ba68ba5e6caf85982bcc74c5d1","VISA Classic",0,0,0,0,"OK","2012-09-13 00:00:00","2012-09-13 00:00:00","2015-10-02 00:00:00","(null)","2012-10-26 00:00:00","2013-03-16 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ֶ",20
"1947","02828fedfcde61fe98f7bdb0eb796fe7","dc173197827b3fa4cad21d2246cf19e3","VISA Classic",0,0,0,0,"OK","2014-08-20 00:00:00","2014-08-20 00:00:00","2017-09-02 00:00:00","(null)","(null)","(null)","381b0b043094c8cf1fc0e5ecd17a4461","ֶ",24
"2000","029918c58ee30f07928cf6858c42b444","d99305f4b66064b033b0e3a7fd95cd98","VISA Classic",0,0,0,0,"OK","2015-08-20 00:00:00","2015-08-20 00:00:00","2018-09-02 00:00:00","(null)","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",17
"2001","029918c58ee30f07928cf6858c42b444","253db1e037a178e3fef13e87c8d7c0c9","VISA Classic",0,0,0,0,"CLOSED","2012-09-05 00:00:00","2012-09-05 00:00:00","2015-10-02 00:00:00","2015-11-11 00:00:00","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",17
"2040","02b4263fab12c1f9ef0ee40e8da6a803","d42cb348ff1b296d74c97fd0ae99ae3c","VISA Classic",0,0,0,0,"OK","2014-10-18 00:00:00","2014-10-18 00:00:00","2017-11-02 00:00:00","(null)","2016-03-04 00:00:00","(null)","3c423cf4f2bdd61e4dc739b26d945709","ֶ",19
"2074","02bca0addc07e31b1cbefd0067046107","440d756c928fd9024a4eff1ac1d95290","VISA Classic",0,0,0,0,"OK","2013-09-13 00:00:00","2013-09-13 00:00:00","2016-10-02 00:00:00","(null)","2016-08-28 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",20
"2134","02d3cbc1d3a935d20e52ae0b32a6d887","b07f71fcb01f949fc8f488d6a6372e88","VISA Classic",0,0,0,0,"CLOSED","2014-01-24 00:00:00","2014-01-24 00:00:00","2017-02-02 00:00:00","2016-09-02 00:00:00","2015-01-16 00:00:00","2016-07-24 00:00:00","309e6b5acaa01d889ed303cf65a72dbe","ּ",24
"2135","02d3f633002d7df6cfe2f3f45f0df634","3468c2d5ce4575fe9dc1de183867c33b","MasterCard Electronic",0,0,0,0,"OK","2010-10-27 00:00:00","2010-10-27 00:00:00","2013-11-02 00:00:00","(null)","(null)","(null)","b871449af47f30db11ef29b52e39819d","ֶ",24
"2136","02d3f633002d7df6cfe2f3f45f0df634","6dbe6b4f44a8fb3f222c1c316ebe7cdd","VISA Classic",0,0,0,0,"OK","2013-09-10 00:00:00","2013-09-10 00:00:00","2016-10-02 00:00:00","(null)","(null)","(null)","b871449af47f30db11ef29b52e39819d","ֶ",24
"2137","02d3f633002d7df6cfe2f3f45f0df634","a8923845f4184be8dd5184ee32c2438c","MasterCard Electronic",0,0,0,0,"OK","2013-09-04 00:00:00","2013-09-04 00:00:00","2013-09-02 00:00:00","(null)","(null)","(null)","b871449af47f30db11ef29b52e39819d","ֶ",24
"2224","02e52a56ec7626a381953d6c06ef5664","c641f85daf95dffb80a3d6b63b7168ce","ָּ׀",0,0,0,0,"OK","(null)","2016-08-05 00:00:00","2019-09-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",20
"2225","02e52a56ec7626a381953d6c06ef5664","c1b402f4a778077867b6688d54fdc604","VISA Classic",0,0,0,0,"OK","2014-09-20 00:00:00","2014-09-19 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",20
"2234","02edfc91c7824e8ad573701a8a35508b","b7833d004ad0476a68bbeaf633a3f17f","VISA Classic",0,0,0,0,"OK","2012-03-14 00:00:00","2012-03-06 00:00:00","2015-04-02 00:00:00","(null)","2014-07-30 00:00:00","2015-04-03 00:00:00","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",23
"2235","02edfc91c7824e8ad573701a8a35508b","92894430c511b2b9840fb95c9bf1d0dd","VISA Classic",0,0,0,0,"OK","2015-04-03 00:00:00","2015-03-25 00:00:00","2018-04-02 00:00:00","(null)","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",23
"2300","030681f9035c4ff0b363db7f1d024142","8c617d8630fdce133deace47ed8fce97","VISA Classic",0,0,0,0,"OK","2014-09-13 00:00:00","2014-09-13 00:00:00","2017-10-02 00:00:00","(null)","2016-04-09 00:00:00","2016-07-14 00:00:00","018d34d8d97fe30fd4347602b8031ec4","ּ",24
"2301","030681f9035c4ff0b363db7f1d024142","1c6d245763645ca5464be8dd2a311b35","VISA Platinum",0,0,0,0,"CLOSED","(null)","2012-10-27 00:00:00","2015-11-02 00:00:00","2013-08-08 00:00:00","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ּ",24
"2302","030681f9035c4ff0b363db7f1d024142","3da40acb89ea2ae2c00814292a227980","VISA Classic",0,0,0,0,"OK","2010-08-28 00:00:00","2010-08-28 00:00:00","2013-09-02 00:00:00","(null)","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ּ",24
"2303","030681f9035c4ff0b363db7f1d024142","a6f71c48b6bc71f779c4f645ed4d6be2","VISA Classic",0,0,0,0,"CLOSED","2011-10-31 00:00:00","2011-08-31 00:00:00","2014-09-02 00:00:00","2014-10-14 00:00:00","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ּ",24
"2304","030681f9035c4ff0b363db7f1d024142","3ab1156e391d3510f5150f940ce97d93","VISA Classic",0,0,0,0,"OK","2011-03-02 00:00:00","2011-02-09 00:00:00","2014-03-02 00:00:00","(null)","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ּ",24
"2363","03211d3377fa4aa0ff1242c1374989a5","686bf750746a94920aac1d09eda83c64","VISA Classic",0,0,0,0,"OK","2013-09-14 00:00:00","2013-09-14 00:00:00","2016-10-02 00:00:00","(null)","2016-04-15 00:00:00","2016-04-22 00:00:00","b871449af47f30db11ef29b52e39819d","ֶ",18
"2386","032a626bbf4757e5f3aea28255e3d499","12a7fb39be8e769f5bc99b7576cdd040","MasterCard Electronic",0,0,0,0,"CLOSED","2014-03-22 00:00:00","2014-03-21 00:00:00","2017-04-02 00:00:00","2016-04-21 00:00:00","2014-07-24 00:00:00","2016-03-12 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ּ",23
"2387","032a626bbf4757e5f3aea28255e3d499","34c2f9f4590d41dd608723a62a5178e9","MasterCard Electronic",0,0,0,0,"CLOSED","2013-10-27 00:00:00","2013-10-27 00:00:00","2016-11-02 00:00:00","2015-03-11 00:00:00","2014-07-24 00:00:00","2015-01-29 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ּ",23
"2415","03363643c9d0a70bc25964b176456307","a148a35933259af591ae045d6995a637","VISA Classic",0,0,0,0,"OK","2014-09-30 00:00:00","2014-09-30 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",18
"2453","0342a8da3dd6df1d148ab35ab2654f58","08a74d34e03bd507ff11c73176060068","VISA Classic",0,0,0,0,"OK","2015-12-28 00:00:00","2015-12-10 00:00:00","2019-01-02 00:00:00","(null)","(null)","(null)","db96a8c8cf0715541dd5d9fd96529ac4","ֶ",20
"2454","0342a8da3dd6df1d148ab35ab2654f58","d2f677712c9e2635c8f1a4d84eee14a5","MasterCard",0,0,0,0,"CLOSED","2014-09-20 00:00:00","2014-09-20 00:00:00","2017-10-02 00:00:00","2016-03-15 00:00:00","(null)","(null)","db96a8c8cf0715541dd5d9fd96529ac4","ֶ",20
"2455","0342a8da3dd6df1d148ab35ab2654f58","bb777ba8e75dd90a3f48ea58e1b75aef","MasterCard",0,0,0,0,"OK","2016-02-02 00:00:00","2015-12-28 00:00:00","2017-10-02 00:00:00","(null)","2016-04-22 00:00:00","(null)","db96a8c8cf0715541dd5d9fd96529ac4","ֶ",20
"2565","035f64af8c4702bb691fdad6c6dd9bd2","e4bad6e7d459b90181da0a94401acf9a","ָּ׀",0,0,0,0,"OK","(null)","2016-05-25 00:00:00","2019-06-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",24
"2566","035f64af8c4702bb691fdad6c6dd9bd2","1dc6c539038ee5021bfa6e8d5bf30652","VISA Classic",0,0,0,0,"OK","2015-02-17 00:00:00","2014-12-20 00:00:00","2018-01-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",24
"2567","035f64af8c4702bb691fdad6c6dd9bd2","dff99bc111e0e51d2d747fe016558bbd","VISA Classic",0,0,0,1,"OK","(null)","2016-05-25 00:00:00","2019-06-02 00:00:00","(null)","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",24
"2568","035f64af8c4702bb691fdad6c6dd9bd2","d304a46cab82a6efdbef15925fff5aeb","MasterCard Electronic",0,0,0,0,"OK","2012-09-26 00:00:00","2012-09-26 00:00:00","2018-11-02 00:00:00","(null)","2016-05-12 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ֶ",24
"2587","036c024205ea5faa3429098013b39427","cf13cec6007bcce64390427917a054d6","VISA Classic",0,0,0,0,"CLOSED","2010-09-18 00:00:00","2013-08-22 00:00:00","2016-10-02 00:00:00","2015-11-16 00:00:00","2015-03-28 00:00:00","2015-10-06 00:00:00","97fa64500457edb6fe17b0acdaf218b2","ֶ",24
"2651","038339eff1f5b12b22cb62faf607d854","47e57c7de529f65709c7f9e1163833ac","VISA Classic",0,0,0,0,"OK","2014-09-27 00:00:00","2014-09-27 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","db96a8c8cf0715541dd5d9fd96529ac4","ֶ",19
"2774","03af48cbcb03af61124bae66464efd6d","e1ff00ca1d99c78c1e407d365a332f10","VISA Classic",0,0,0,0,"OK","2014-10-01 00:00:00","2014-09-12 00:00:00","2017-10-02 00:00:00","(null)","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",21
"2775","03af48cbcb03af61124bae66464efd6d","a15783d37c1201c3025c335b5f39ef01","VISA Classic",0,0,0,0,"CLOSED","2011-09-14 00:00:00","2011-09-14 00:00:00","2014-10-02 00:00:00","2014-11-11 00:00:00","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",21
"2789","03b5b6073610fba229aa1ea45b7ccc2c","c9b3d33ae54bb6690b4faa88967ceeb8","VISA Classic",0,0,0,0,"OK","2013-09-25 00:00:00","2013-09-25 00:00:00","2016-10-02 00:00:00","(null)","2016-03-16 00:00:00","2016-03-17 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",21
"2790","03b5b6073610fba229aa1ea45b7ccc2c","554e2ace1d400bb865159fb964c93e24","VISA Classic",0,1,0,0,"OK","2015-06-16 00:00:00","2015-05-29 00:00:00","2018-06-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",21
"2881","03d14095da85aa7b2cedeb715f11d1af","b0d7fc6d0e12405173e9582d960408a9","MasterCard Electronic",0,0,0,0,"OK","2010-09-17 00:00:00","2010-09-17 00:00:00","2013-10-02 00:00:00","(null)","2012-07-28 00:00:00","2012-08-07 00:00:00","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"2882","03d14095da85aa7b2cedeb715f11d1af","9ca2cca96563cc10aa890afc521caf58","VISA Classic",0,0,0,0,"CLOSED","2012-08-14 00:00:00","2012-08-14 00:00:00","2015-09-02 00:00:00","2015-10-14 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"2883","03d14095da85aa7b2cedeb715f11d1af","fc67d9ae056f1034a059179a5f9be5a6","VISA Classic",0,0,0,0,"CLOSED","2012-08-07 00:00:00","2012-08-07 00:00:00","2015-09-02 00:00:00","2015-10-12 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"2884","03d14095da85aa7b2cedeb715f11d1af","38a47fe982c00ae765a24e0d5dca5398","VISA Classic",0,0,0,0,"CLOSED","2015-09-07 00:00:00","2015-06-24 00:00:00","2018-07-02 00:00:00","2015-11-09 00:00:00","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"2885","03d14095da85aa7b2cedeb715f11d1af","0756a227ec451f18e1c8a406107be13c","VISA Classic",0,0,0,0,"OK","2015-09-30 00:00:00","2015-09-07 00:00:00","2018-10-02 00:00:00","(null)","(null)","(null)","385043f3881c79a5959ab4c3145f8aa8","ֶ",22
"2908","03defd17a01aaa073c689ff3a940d5b7","72b154319efc474697adfc552d98d644","VISA Classic",0,0,0,0,"OK","2014-08-02 00:00:00","2014-08-02 00:00:00","2017-08-02 00:00:00","(null)","2016-08-30 00:00:00","(null)","14aa590a6630a7dd9a4233b8b8182100","ּ",23
"2909","03defd17a01aaa073c689ff3a940d5b7","e086470d17474766e412a8af20627e9c","VISA Classic",0,0,0,0,"CLOSED","2011-09-02 00:00:00","2011-09-02 00:00:00","2014-09-02 00:00:00","2014-10-14 00:00:00","(null)","(null)","14aa590a6630a7dd9a4233b8b8182100","ּ",23
"2976","03efd3b2efeddf690a0b4f418270c9cf","d0c59ee7052b3a0d411c25a171afcd3c","VISA Classic",0,0,0,0,"CLOSED","2009-12-30 00:00:00","2012-12-06 00:00:00","2013-01-02 00:00:00","2013-02-19 00:00:00","(null)","(null)","97fa64500457edb6fe17b0acdaf218b2","ֶ",22
"2977","03efd3b2efeddf690a0b4f418270c9cf","94fee605b6643da498c5adca33985bdc","VISA Classic",0,0,0,0,"OK","2013-07-26 00:00:00","2013-07-26 00:00:00","2016-08-02 00:00:00","(null)","2013-08-07 00:00:00","2013-11-07 00:00:00","97fa64500457edb6fe17b0acdaf218b2","ֶ",22
"3018","04038f712f3277957e49f9ab7d312895","bc1a288e0a4cae6b99f0d44862d87edb","MasterCard",0,0,0,0,"OK","2013-09-28 00:00:00","2013-09-28 00:00:00","2016-10-02 00:00:00","(null)","2016-02-15 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",18
"3045","04119f823e1214365e0621454b6238be","2d3a2f12083465bb4229e168f724802e","VISA Classic",0,0,0,0,"OK","2015-11-11 00:00:00","2015-11-11 00:00:00","2018-12-02 00:00:00","(null)","2016-07-01 00:00:00","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",20
"3046","04119f823e1214365e0621454b6238be","c167ebf62aa88a0bc0416462bac35e50","VISA Classic",0,0,0,0,"CLOSED","2015-06-28 00:00:00","2012-11-23 00:00:00","2015-12-02 00:00:00","2016-01-11 00:00:00","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",20
"3047","04119f823e1214365e0621454b6238be","f62a32265c5019e2c5cdd8c689fb0306","VISA Classic",0,0,0,0,"CLOSED","2012-09-14 00:00:00","2012-09-14 00:00:00","2015-10-02 00:00:00","2015-06-29 00:00:00","(null)","(null)","309e6b5acaa01d889ed303cf65a72dbe","ּ",20
"3072","04203998132aeec33dc34a51ab546cab","b8aab978bd5e3cd2dbd2f4eb17a30654","VISA Classic",0,0,0,0,"OK","2012-10-16 00:00:00","2012-10-16 00:00:00","2015-11-02 00:00:00","(null)","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ֶ",21
"3118","042ae3ba8de98efcf2321492453b1afb","b6feac17e63e6b3634cb3dc8f0bc17a2","VISA Classic",0,0,0,0,"OK","2014-10-25 00:00:00","2014-10-25 00:00:00","2017-11-02 00:00:00","(null)","2016-02-23 00:00:00","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",23
"3119","042ae3ba8de98efcf2321492453b1afb","05fa157f5e6a3ad3ec02576c83f6b633","VISA Classic",0,0,0,0,"OK","2011-10-14 00:00:00","2011-10-14 00:00:00","2014-11-02 00:00:00","(null)","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",23
"3120","042ae3ba8de98efcf2321492453b1afb","39ddfcb4554d81fea7135e7c536c9d59","VISA Electron",0,0,0,0,"CLOSED","(null)","2008-08-22 00:00:00","2011-09-02 00:00:00","2012-11-27 00:00:00","(null)","(null)","018d34d8d97fe30fd4347602b8031ec4","ֶ",23
"3149","043615ec7505042640783c58db1d4a61","a65e70d58946eb006a544e48716268bc","VISA Classic",0,0,0,0,"OK","2012-11-09 00:00:00","2012-11-09 00:00:00","2015-12-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ּ",20
"3150","043615ec7505042640783c58db1d4a61","de9ed394596ad4b7c6d0a1910438abb9","VISA Classic",0,0,0,0,"OK","(null)","2015-12-03 00:00:00","2019-01-02 00:00:00","(null)","(null)","(null)","3c423cf4f2bdd61e4dc739b26d945709","ּ",20
"3178","043dac7b1b0b33c54171c828194ae415","93c44652c74f4b536287c9085b475cd0","VISA Classic",0,0,0,0,"OK","2013-09-14 00:00:00","2013-09-14 00:00:00","2016-10-02 00:00:00","(null)","2016-06-23 00:00:00","(null)","3dfbcfdf96da35c17688cd96b5a94578","ֶ",19
"3179","043ddc8c355fdb415da687a5090e00ba","5c7a1d90fcfd04a477ad93c5ae0061e8","VISA Classic",0,0,0,0,"OK","2015-10-23 00:00:00","2015-10-06 00:00:00","2018-11-02 00:00:00","(null)","2016-04-19 00:00:00","2016-04-28 00:00:00","8215444bab327ec0f170d0ef7296c026","ּ",21
"3180","043ddc8c355fdb415da687a5090e00ba","e5e89d339d61d4206df9f02535e90e9e","VISA Classic",0,0,0,0,"CLOSED","2012-09-18 00:00:00","2012-09-18 00:00:00","2015-10-02 00:00:00","2015-11-11 00:00:00","(null)","(null)","8215444bab327ec0f170d0ef7296c026","ּ",21
"3233","044aedd137c958efd0def23e32b2de31","11da29795c6c21881f797d12fddf29ad","VISA Classic",0,0,0,0,"OK","2014-12-10 00:00:00","2014-12-10 00:00:00","2018-01-02 00:00:00","(null)","2016-03-30 00:00:00","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",24
"3234","044aedd137c958efd0def23e32b2de31","d3c67731bd6b4d70a8d9691de7e0ec98","ָּ׀",0,0,0,0,"OK","2016-08-03 00:00:00","2016-06-22 00:00:00","2019-07-02 00:00:00","(null)","(null)","(null)","a1fffaa77ff30165958613b698dc8fd5","ֶ",24
"3301","045fd3cb1f3c90365c29df313f4c7c63","b97ed10769d59d2dfc92a4bf19c11a85","VISA Classic",0,0,0,0,"OK","2013-09-26 00:00:00","2013-09-26 00:00:00","2016-10-02 00:00:00","(null)","2016-07-14 00:00:00","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",19
"3302","045fd3cb1f3c90365c29df313f4c7c63","9dcfed2556cc8cd48da2b37d90a48450","VISA Classic",0,0,0,0,"OK","2015-06-17 00:00:00","2015-05-29 00:00:00","2018-06-02 00:00:00","(null)","(null)","(null)","3dfbcfdf96da35c17688cd96b5a94578","ּ",19
"3318","04647f2de4b4e6ecc3c89dfc172e7a61","e93ee0c00314efacd69994960528d601","VISA Classic",0,0,0,0,"OK","2014-09-09 00:00:00","2014-09-09 00:00:00","2017-10-02 00:00:00","(null)","2016-08-17 00:00:00","(null)","5213e792098c90e356b18861f64570af","ֶ",18
"3369","047174fa8f9705fa0f14c365680f43ea","df57896267fd1e736eee5343627b6d5f","VISA Classic",0,0,0,0,"OK","2014-07-22 00:00:00","2014-07-22 00:00:00","2017-08-02 00:00:00","(null)","2016-03-25 00:00:00","2016-05-24 00:00:00","0e521f30657448f205ecf7a46e4105c0","ּ",24
"3405","0482d400624ce047967bd49a95c5a8ab","1f0896b6fbc4aa9919a57a7a2be7a0fe","VISA Classic",0,0,0,0,"OK","2015-05-25 00:00:00","2015-05-08 00:00:00","2017-10-02 00:00:00","(null)","2016-09-01 00:00:00","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",20
"3406","0482d400624ce047967bd49a95c5a8ab","b80ecb24f163ed80188b3f5f63db6509","VISA Classic",0,0,0,0,"CLOSED","2014-09-12 00:00:00","2014-09-12 00:00:00","2017-10-02 00:00:00","2015-07-04 00:00:00","(null)","(null)","fe413a3ae1fa1e6e1b7508863bf7ad0d","ֶ",20
